S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.03595,0.0329,0.0302,0.0297,0.02695,0.090661,0.242503,0.259236,0.172213,2019,1,0.080185
0.0418,0.042,0.0371,0.0352,0.0313,0.188671,0.282323,0.266978,0.215442,2019,1,0.107574
0.1432,0.1862,0.2442,0.26625,0.2736,0.127181,0.197815,0.22086,0.183818,2019,1,0.118204
0.028,0.0278,0.0256,0.0227,0.02,0.054609,0.238006,0.164457,0.100836,2019,1,0.081875
0.0699,0.1148,0.21255,0.24595,0.25815,0.003816,0.004311,0.014445,0.01208,2019,1,0.087741
0.1218,0.151,0.19105,0.20795,0.2176,0.101166,0.328963,0.251206,0.15343,2019,1,0.093121
0.053,0.0534,0.0493,0.0462,0.0399,0.038947,0.194487,0.133383,0.069761,2019,1,0.160656
0.07085,0.11215,0.1896,0.21905,0.2296,0.119866,0.2686,0.231283,0.159631,2019,1,0.117067
0.10475,0.14935,0.2207,0.2456,0.25895,0.094896,0.120719,0.135596,0.111836,2019,1,0.151485
0.1341,0.1659,0.1977,0.2151,0.2255,0.002592,-0.00225,0.0101,0.00922,2019,1,0.109461
0.1805,0.21625,0.25285,0.2724,0.28635,0.083002,0.251784,0.234115,0.155548,2019,1,0.074311
0.0541,0.053,0.0472,0.0435,0.0406,0.03881,0.246765,0.165118,0.085381,2019,1,0.094016
0.09055,0.12425,0.1679,0.18725,0.20045,0.03023,0.233936,0.134661,0.065678,2019,1,0.134061
0.1096,0.1424,0.2037,0.2268,0.2354,0.094511,0.200634,0.176667,0.11636,2019,1,0.068454
0.07345,0.1094,0.16435,0.18425,0.196,0.002455,0.000392,0.011228,0.00944,2019,1,0.107818
0.1739,0.1979,0.2286,0.2435,0.2493,0.005741,0.006374,0.016714,0.01439,2019,1,0.253795
0.0364,0.0306,0.029,0.0288,0.0264,0.205474,0.292759,0.429681,0.35616,2019,1,0.182837
